Label	Slice	CSA	X_cent._(_)	Y_cent._(_)	wX_cent._(_)	wY_cent._(_)	Theta_(rad)	R1_(_)	R2_(_)	Imin_(_^4)	Imax_(_^4)	Ipm_(_^4)	Zmax_(_A^3)	Zmin_(_A^3)	Zpol_(_A^3)	Feret_Min_(_)	Feret_Max_(_)	Feret_Angle_(rad)	Perimeter_(_)	Max_Thick_2D_(_)	Mean_Thick_2D_(_)	SD_Thick_2D_(_)	Cr_(rad)	M_(rad)	ICrCa(_^4)	IML(_^4)	ZCrCa(__A)	ZML(__A)	RCrCa(_)	RML(_)	DCrCa(_)	DML(_)
Aligned_pair2_v	32	0.246	0.515	0.673	0.515	0.673	0.726	0.266	0.302	0.004	0.006	0.018	0.021	0.015	0.031	0.557	0.727	2.034	2.118	0	0	0	0	1.571	0.005	0.005	0.018	0.017	0.298	0.302	0.65	0.65
Aligned_pair2_v	33	0.246	0.511	0.676	0.511	0.676	0.801	0.267	0.311	0.004	0.006	0.021	0.02	0.015	0.031	0.557	0.727	2.034	2.118	0.46	0.433	0.079	0	1.571	0.005	0.005	0.017	0.017	0.301	0.299	0.65	0.65
Aligned_pair2_v	34	0.246	0.507	0.679	0.507	0.679	0.853	0.266	0.317	0.004	0.006	0.023	0.02	0.015	0.032	0.567	0.727	2.034	2.118	0	0	0	0	1.571	0.005	0.005	0.017	0.018	0.305	0.3	0.65	0.65
Aligned_pair2_v	35	0.252	0.504	0.676	0.504	0.676	0.874	0.266	0.323	0.004	0.007	0.025	0.02	0.016	0.033	0.567	0.727	2.034	1.997	0	0	0	0	1.571	0.005	0.006	0.017	0.019	0.309	0.298	0.65	0.65
Aligned_pair2_v	36	0.258	0.547	0.639	0.547	0.639	0.702	0.269	0.343	0.004	0.007	0.018	0.021	0.016	0.033	0.571	0.737	2.2	2.118	0.975	0.953	0.136	0	1.571	0.006	0.005	0.019	0.017	0.32	0.314	0.65	0.65
Aligned_pair2_v	37	0.241	0.541	0.625	0.541	0.625	0.737	0.236	0.29	0.004	0.006	0.018	0.022	0.015	0.031	0.52	0.685	1.893	1.933	0	0	0	0	1.571	0.005	0.005	0.016	0.016	0.324	0.301	0.65	0.65
Aligned_pair2_v	38	0.241	0.538	0.629	0.538	0.629	0.788	0.243	0.289	0.004	0.006	0.02	0.022	0.015	0.031	0.524	0.685	1.893	2.01	0	0	0	0	1.571	0.005	0.005	0.016	0.016	0.321	0.304	0.65	0.65
Aligned_pair2_v	39	0.243	0.529	0.628	0.529	0.628	0.744	0.228	0.297	0.004	0.007	0.019	0.023	0.016	0.033	0.524	0.685	1.893	2.01	0.46	0.443	0.054	0	1.571	0.005	0.005	0.017	0.017	0.313	0.303	0.65	0.65
Aligned_pair2_v	40	0.243	0.523	0.627	0.523	0.627	0.742	0.232	0.299	0.004	0.007	0.019	0.022	0.016	0.032	0.531	0.685	1.893	2.01	0	0	0	0	1.571	0.005	0.005	0.017	0.017	0.306	0.302	0.65	0.65
Aligned_pair2_v	41	0.243	0.524	0.634	0.524	0.634	0.736	0.237	0.293	0.004	0.007	0.018	0.023	0.015	0.033	0.531	0.679	2.07	1.965	0.46	0.44	0.066	0	1.571	0.005	0.005	0.017	0.017	0.307	0.286	0.596	0.65
Aligned_pair2_v	42	0.243	0.521	0.637	0.521	0.637	0.815	0.239	0.295	0.004	0.007	0.021	0.022	0.015	0.033	0.533	0.679	2.07	1.933	0	0	0	0	1.571	0.005	0.005	0.017	0.018	0.304	0.283	0.596	0.65
Aligned_pair2_v	43	0.255	0.553	0.596	0.553	0.596	0.816	0.256	0.3	0.004	0.007	0.023	0.022	0.017	0.034	0.556	0.685	2.82	2.042	0	0	0	0	1.571	0.005	0.006	0.017	0.02	0.313	0.271	0.596	0.65
Aligned_pair2_v	44	0.252	0.552	0.598	0.552	0.598	0.812	0.259	0.3	0.004	0.007	0.022	0.022	0.016	0.034	0.556	0.685	2.82	2.042	1.083	0.976	0.264	0	1.571	0.005	0.005	0.017	0.02	0.315	0.273	0.596	0.65
Aligned_pair2_v	45	0.249	0.545	0.6	0.545	0.6	0.756	0.266	0.298	0.004	0.006	0.02	0.021	0.016	0.032	0.574	0.685	2.82	1.965	0	0	0	0	1.571	0.005	0.005	0.017	0.019	0.321	0.275	0.596	0.65
Aligned_pair2_v	46	0.282	0.519	0.581	0.519	0.581	0.855	0.268	0.337	0.005	0.008	0.027	0.025	0.019	0.039	0.574	0.752	2.099	2.073	0	0	0	0	1.571	0.006	0.007	0.022	0.022	0.293	0.31	0.65	0.596
Aligned_pair2_v	47	0.282	0.522	0.584	0.522	0.584	0.914	0.272	0.336	0.005	0.008	0.029	0.025	0.018	0.039	0.574	0.752	2.099	2.073	0.46	0.436	0.069	0	1.571	0.006	0.007	0.022	0.023	0.291	0.314	0.65	0.596
Aligned_pair2_v	48	0.279	0.519	0.585	0.519	0.585	0.928	0.27	0.336	0.005	0.008	0.03	0.025	0.018	0.038	0.574	0.752	2.099	2.073	0	0	0	0	1.571	0.006	0.007	0.021	0.023	0.293	0.315	0.65	0.596
Aligned_pair2_v	49	0.276	0.519	0.586	0.519	0.586	0.969	0.271	0.339	0.005	0.008	0.031	0.023	0.018	0.037	0.574	0.727	2.034	2.087	0.975	0.902	0.19	0	1.571	0.006	0.007	0.02	0.022	0.294	0.315	0.65	0.596
Aligned_pair2_v	50	0.279	0.533	0.548	0.533	0.548	0.901	0.272	0.314	0.005	0.009	0.029	0.027	0.018	0.038	0.606	0.727	2.678	2.163	0	0	0	0	1.571	0.006	0.007	0.019	0.022	0.333	0.331	0.704	0.65
Aligned_pair2_v	51	0.279	0.524	0.548	0.524	0.548	0.877	0.281	0.375	0.005	0.008	0.027	0.023	0.017	0.036	0.596	0.77	2.257	2.182	0	0	0	0	1.571	0.006	0.007	0.022	0.022	0.288	0.319	0.65	0.596
Aligned_pair2_v	52	0.282	0.517	0.542	0.517	0.542	0.916	0.28	0.365	0.005	0.009	0.03	0.025	0.017	0.038	0.593	0.77	2.257	2.213	0.433	0.39	0.085	0	1.571	0.006	0.007	0.021	0.023	0.295	0.326	0.704	0.596
Aligned_pair2_v	53	0.282	0.517	0.542	0.517	0.542	0.916	0.28	0.365	0.005	0.009	0.03	0.025	0.017	0.038	0.593	0.77	2.257	2.213	0	0	0	0	1.571	0.006	0.007	0.021	0.023	0.295	0.326	0.704	0.596
Aligned_pair2_v	54	0.282	0.514	0.547	0.514	0.547	0.918	0.256	0.367	0.005	0.009	0.03	0.025	0.018	0.037	0.567	0.77	2.257	2.137	0	0	0	0	1.571	0.006	0.007	0.021	0.023	0.298	0.33	0.704	0.596
Aligned_pair2_v	55	0.282	0.514	0.547	0.514	0.547	0.918	0.256	0.367	0.005	0.009	0.03	0.025	0.018	0.037	0.567	0.77	2.257	2.137	0.484	0.461	0.063	0	1.571	0.006	0.007	0.021	0.023	0.298	0.33	0.704	0.596
Aligned_pair2_v	56	0.27	0.493	0.468	0.493	0.468	1.011	0.256	0.331	0.004	0.009	0.032	0.026	0.016	0.037	0.557	0.737	2.2	2.029	0	0	0	0	1.571	0.005	0.007	0.017	0.024	0.32	0.306	0.65	0.65
Aligned_pair2_v	57	0.246	0.536	0.489	0.536	0.489	0.942	0.264	0.361	0.003	0.008	0.027	0.023	0.012	0.032	0.552	0.77	2.257	2.15	0	0	0	0	1.571	0.005	0.007	0.018	0.02	0.277	0.324	0.65	0.596
Aligned_pair2_v	58	0.249	0.536	0.492	0.536	0.492	0.96	0.265	0.359	0.003	0.008	0.028	0.024	0.012	0.032	0.558	0.77	2.257	2.15	0	0	0	0	1.571	0.005	0.007	0.018	0.021	0.277	0.32	0.65	0.596
Aligned_pair2_v	59	0.249	0.536	0.493	0.536	0.493	0.948	0.244	0.357	0.003	0.008	0.027	0.024	0.013	0.032	0.533	0.77	2.257	2.118	0	0	0	0	1.571	0.005	0.007	0.018	0.021	0.277	0.319	0.65	0.596
Aligned_pair2_v	60	0.249	0.532	0.491	0.532	0.491	0.925	0.239	0.36	0.003	0.008	0.026	0.023	0.014	0.031	0.533	0.77	2.257	2.118	0.433	0.402	0.077	0	1.571	0.005	0.006	0.018	0.02	0.28	0.322	0.65	0.596
Aligned_pair2_v	61	0.246	0.526	0.491	0.526	0.491	0.885	0.235	0.362	0.003	0.008	0.025	0.021	0.014	0.03	0.533	0.77	2.257	2.118	0	0	0	0	1.571	0.005	0.006	0.018	0.019	0.286	0.322	0.65	0.596
Aligned_pair2_v	62	0.252	0.524	0.492	0.524	0.492	0.895	0.237	0.362	0.003	0.008	0.026	0.023	0.014	0.032	0.533	0.77	2.257	2.118	0	0	0	0	1.571	0.005	0.006	0.018	0.02	0.288	0.32	0.65	0.596
Aligned_pair2_v	63	0.246	0.525	0.495	0.525	0.495	0.917	0.236	0.361	0.003	0.008	0.026	0.022	0.014	0.031	0.533	0.752	2.099	2.087	0.433	0.385	0.082	0	1.571	0.005	0.006	0.017	0.02	0.288	0.317	0.65	0.596
Aligned_pair2_v	64	0.241	0.527	0.502	0.527	0.502	0.965	0.233	0.356	0.003	0.007	0.027	0.021	0.014	0.03	0.533	0.752	2.099	2.042	0	0	0	0	1.571	0.005	0.006	0.016	0.02	0.285	0.31	0.65	0.596
Aligned_pair2_v	65	0.261	0.544	0.498	0.544	0.498	0.883	0.241	0.345	0.004	0.008	0.026	0.022	0.017	0.033	0.536	0.752	2.099	2.042	0	0	0	0	1.571	0.006	0.006	0.02	0.02	0.273	0.315	0.65	0.596
Aligned_pair2_v	66	0.255	0.54	0.492	0.54	0.492	0.864	0.239	0.314	0.004	0.007	0.025	0.023	0.017	0.035	0.536	0.706	2.138	1.965	0	0	0	0	1.571	0.005	0.006	0.02	0.018	0.272	0.32	0.65	0.596
Aligned_pair2_v	67	0.238	0.559	0.517	0.559	0.517	1.03	0.241	0.347	0.004	0.006	0.029	0.018	0.015	0.027	0.533	0.737	1.869	1.965	0	0	0	0	1.571	0.004	0.006	0.015	0.016	0.288	0.35	0.704	0.596
Aligned_pair2_v	68	0.243	0.559	0.516	0.559	0.516	0.98	0.238	0.342	0.004	0.007	0.028	0.019	0.015	0.028	0.533	0.737	1.869	2.01	0.484	0.462	0.077	0	1.571	0.005	0.006	0.016	0.016	0.288	0.35	0.704	0.596
Aligned_pair2_v	69	0.246	0.557	0.518	0.557	0.518	0.998	0.237	0.343	0.004	0.007	0.029	0.019	0.016	0.029	0.533	0.737	1.869	2.01	0	0	0	0	1.571	0.005	0.006	0.016	0.017	0.286	0.348	0.704	0.596
Aligned_pair2_v	70	0.246	0.557	0.518	0.557	0.518	0.998	0.237	0.343	0.004	0.007	0.029	0.019	0.016	0.029	0.533	0.737	1.869	2.01	0	0	0	0	1.571	0.005	0.006	0.016	0.017	0.286	0.348	0.704	0.596
Aligned_pair2_v	71	0.243	0.556	0.514	0.556	0.514	0.954	0.236	0.301	0.004	0.006	0.027	0.021	0.016	0.032	0.533	0.685	1.893	1.933	0	NaN	NaN	0	1.571	0.005	0.005	0.016	0.018	0.285	0.298	0.65	0.596
Aligned_pair2_v	72	0.223	0.56	0.527	0.56	0.527	1.029	0.237	0.294	0.003	0.005	0.027	0.017	0.014	0.027	0.533	0.661	2.182	2.087	0	0	0	0	1.571	0.004	0.005	0.015	0.016	0.252	0.286	0.596	0.542
Aligned_pair2_v	73	0.229	0.557	0.527	0.557	0.527	1.052	0.235	0.294	0.003	0.005	0.029	0.018	0.015	0.029	0.533	0.661	2.182	2.01	0	0	0	0	1.571	0.004	0.005	0.015	0.017	0.256	0.285	0.596	0.542
Aligned_pair2_v	74	0.223	0.554	0.528	0.554	0.528	1.123	0.236	0.298	0.003	0.005	0.03	0.017	0.014	0.028	0.533	0.654	1.997	1.812	0	0	0	0	1.571	0.004	0.005	0.014	0.017	0.258	0.284	0.596	0.542
Aligned_pair2_v	75	0.226	0.551	0.529	0.551	0.529	1.094	0.279	0.297	0.003	0.005	0.03	0.017	0.012	0.029	0.552	0.654	1.997	1.888	0	0	0	0	1.571	0.004	0.005	0.013	0.017	0.28	0.283	0.596	0.596
Aligned_pair2_v	76	0.229	0.547	0.529	0.547	0.529	1.04	0.272	0.296	0.004	0.005	0.028	0.017	0.013	0.029	0.552	0.654	1.997	1.888	0.447	0.423	0.07	0	1.571	0.004	0.005	0.014	0.017	0.276	0.283	0.596	0.596
Aligned_pair2_v	77	0.199	0.569	0.556	0.569	0.556	1.363	0.247	0.268	0.003	0.004	0.032	0.014	0.011	0.024	0.487	0.583	1.951	1.659	0	0	0	0	1.571	0.003	0.004	0.012	0.015	0.245	0.256	0.542	0.487
Aligned_pair2_v	78	0.194	0.564	0.556	0.564	0.556	1.397	0.242	0.268	0.003	0.004	0.031	0.014	0.011	0.023	0.487	0.583	1.951	1.659	0	0	0	0	1.571	0.003	0.004	0.011	0.014	0.239	0.257	0.542	0.487
Aligned_pair2_v	79	0.191	0.562	0.56	0.562	0.56	1.405	0.249	0.263	0.002	0.004	0.031	0.014	0.01	0.023	0.487	0.606	2.034	1.646	0.391	0.378	0.043	0	1.571	0.003	0.004	0.011	0.014	0.237	0.252	0.542	0.487
Aligned_pair2_v	80	0.191	0.562	0.56	0.562	0.56	1.405	0.249	0.263	0.002	0.004	0.031	0.014	0.01	0.023	0.487	0.606	2.034	1.646	0	0	0	0	1.571	0.003	0.004	0.011	0.014	0.237	0.252	0.542	0.487
Aligned_pair2_v	81	0.194	0.563	0.565	0.563	0.565	1.415	0.248	0.303	0.002	0.004	0.031	0.013	0.01	0.021	0.487	0.634	1.92	1.69	0	0	0	0	1.571	0.003	0.004	0.011	0.013	0.238	0.302	0.596	0.487
Aligned_pair2_v	82	0.197	0.559	0.564	0.559	0.564	1.384	0.246	0.304	0.003	0.004	0.032	0.013	0.011	0.021	0.487	0.634	1.92	1.69	0	0	0	0	1.571	0.003	0.004	0.011	0.013	0.234	0.302	0.596	0.487
Aligned_pair2_v	83	0.194	0.557	0.561	0.557	0.561	1.442	0.242	0.308	0.003	0.004	0.032	0.012	0.011	0.021	0.487	0.634	1.92	1.69	0	0	0	0	1.571	0.003	0.004	0.011	0.012	0.232	0.305	0.596	0.487
Aligned_pair2_v	84	0.197	0.555	0.563	0.555	0.563	1.501	0.235	0.305	0.003	0.004	0.033	0.013	0.011	0.021	0.487	0.634	1.92	1.69	0.391	0.374	0.043	0	1.571	0.003	0.004	0.012	0.013	0.23	0.303	0.596	0.487
Aligned_pair2_v	85	0.197	0.555	0.563	0.555	0.563	1.501	0.235	0.305	0.003	0.004	0.033	0.013	0.011	0.021	0.487	0.634	1.92	1.69	0	0	0	0	1.571	0.003	0.004	0.012	0.013	0.23	0.303	0.596	0.487
Aligned_pair2_v	86	0.229	0.558	0.584	0.558	0.584	1.509	0.25	0.31	0.004	0.005	0.038	0.016	0.015	0.028	0.542	0.652	1.654	1.844	0	0	0	0	1.571	0.004	0.005	0.014	0.016	0.254	0.313	0.65	0.542
Aligned_pair2_v	87	0.226	0.569	0.661	0.569	0.661	-1.464	0.252	0.289	0.003	0.005	0.037	0.018	0.014	0.029	0.542	0.634	1.222	1.888	0.46	0.425	0.077	0	1.571	0.004	0.005	0.014	0.018	0.244	0.282	0.596	0.542
Aligned_pair2_v	88	0.235	0.568	0.663	0.568	0.663	-1.344	0.259	0.283	0.004	0.005	0.037	0.018	0.015	0.032	0.542	0.617	1.837	1.844	0	0	0	0	1.571	0.004	0.005	0.017	0.017	0.244	0.284	0.596	0.542
Aligned_pair2_v	89	0.238	0.564	0.664	0.564	0.664	-1.242	0.265	0.28	0.004	0.005	0.035	0.018	0.016	0.031	0.567	0.617	1.837	1.888	0	0	0	0	1.571	0.004	0.005	0.015	0.017	0.294	0.285	0.596	0.596
Aligned_pair2_v	90	0.238	0.56	0.661	0.56	0.661	-1.472	0.283	0.284	0.004	0.005	0.039	0.018	0.015	0.03	0.581	0.654	1.997	1.965	0	0	0	0	1.571	0.004	0.005	0.014	0.018	0.289	0.282	0.596	0.596
Aligned_pair2_v	91	0.246	0.544	0.66	0.544	0.66	1.566	0.274	0.281	0.005	0.005	0.041	0.019	0.017	0.033	0.595	0.654	1.997	1.965	0	0	0	0	1.571	0.005	0.005	0.017	0.019	0.273	0.28	0.596	0.596
Aligned_pair2_v	92	0.249	0.542	0.662	0.542	0.662	-1.416	0.282	0.288	0.005	0.005	0.041	0.019	0.017	0.034	0.595	0.654	1.997	1.965	0.484	0.461	0.077	0	1.571	0.005	0.005	0.018	0.019	0.271	0.283	0.596	0.596
Aligned_pair2_v	93	0.246	0.54	0.665	0.54	0.665	1.545	0.272	0.288	0.005	0.005	0.041	0.018	0.017	0.033	0.595	0.654	1.997	1.965	0	0	0	0	1.571	0.005	0.005	0.017	0.018	0.272	0.286	0.596	0.596
Aligned_pair2_v	94	0.249	0.535	0.665	0.535	0.665	1.048	0.282	0.299	0.005	0.005	0.031	0.017	0.018	0.034	0.595	0.654	1.997	1.997	0	0	0	0	1.571	0.005	0.005	0.018	0.018	0.277	0.286	0.596	0.596
Aligned_pair2_v	95	0.249	0.531	0.661	0.531	0.661	1.412	0.273	0.294	0.005	0.005	0.041	0.018	0.018	0.034	0.542	0.654	1.997	1.952	0.484	0.481	0.009	0	1.571	0.005	0.005	0.018	0.019	0.261	0.282	0.596	0.542
Aligned_pair2_v	96	0.264	0.536	0.658	0.536	0.658	0.318	0.283	0.305	0.006	0.006	0.004	0.019	0.019	0.036	0.596	0.67	0.245	2.01	0	0	0	0	1.571	0.006	0.006	0.018	0.02	0.319	0.279	0.596	0.65
Aligned_pair2_v	97	0.232	0.55	0.696	0.55	0.696	-0.486	0.246	0.304	0.004	0.005	0.008	0.017	0.015	0.029	0.533	0.654	0.427	1.857	0	0	0	0	1.571	0.005	0.004	0.017	0.015	0.279	0.279	0.596	0.596
Aligned_pair2_v	98	0.232	0.55	0.696	0.55	0.696	-0.486	0.246	0.304	0.004	0.005	0.008	0.017	0.015	0.029	0.533	0.654	0.427	1.857	0	0	0	0	1.571	0.005	0.004	0.017	0.015	0.279	0.279	0.596	0.596
Aligned_pair2_v	99	0.229	0.547	0.694	0.547	0.694	-0.546	0.247	0.306	0.004	0.005	0.01	0.017	0.015	0.028	0.533	0.654	0.427	1.857	0	0	0	0	1.571	0.005	0.004	0.017	0.014	0.276	0.281	0.596	0.596
Aligned_pair2_v	100	0.229	0.547	0.694	0.547	0.694	-0.546	0.247	0.306	0.004	0.005	0.01	0.017	0.015	0.028	0.533	0.654	0.427	1.857	0.484	0.461	0.086	0	1.571	0.005	0.004	0.017	0.014	0.276	0.281	0.596	0.596
Aligned_pair2_v	101	0.232	0.533	0.697	0.533	0.697	-0.563	0.251	0.273	0.004	0.005	0.011	0.018	0.016	0.031	0.553	0.634	1.222	1.812	0	0	0	0	1.571	0.005	0.004	0.016	0.016	0.279	0.278	0.596	0.596
Aligned_pair2_v	102	0.232	0.533	0.697	0.533	0.697	-0.563	0.251	0.273	0.004	0.005	0.011	0.018	0.016	0.031	0.553	0.634	1.222	1.812	0	0	0	0	1.571	0.005	0.004	0.016	0.016	0.279	0.278	0.596	0.596
Aligned_pair2_v	103	0.235	0.53	0.699	0.53	0.699	-0.521	0.252	0.281	0.004	0.005	0.01	0.018	0.016	0.031	0.553	0.634	1.222	1.844	0.484	0.474	0.052	0	1.571	0.005	0.004	0.017	0.016	0.282	0.276	0.596	0.596
Aligned_pair2_v	104	0.238	0.521	0.695	0.521	0.695	-0.352	0.27	0.289	0.004	0.005	0.005	0.018	0.015	0.031	0.565	0.652	3.058	1.92	0	0	0	0	1.571	0.005	0.004	0.017	0.015	0.304	0.28	0.596	0.65
Aligned_pair2_v	105	0.238	0.521	0.695	0.521	0.695	-0.352	0.27	0.289	0.004	0.005	0.005	0.018	0.015	0.031	0.565	0.652	3.058	1.92	0	0	0	0	1.571	0.005	0.004	0.017	0.015	0.304	0.28	0.596	0.65
Aligned_pair2_v	106	0.261	0.528	0.711	0.528	0.711	-0.232	0.259	0.302	0.005	0.006	0.002	0.021	0.02	0.036	0.565	0.679	1.071	2.105	0	0	0	0	1.571	0.006	0.005	0.02	0.019	0.312	0.278	0.596	0.65
Aligned_pair2_v	107	0.232	0.52	0.734	0.52	0.734	0.173	0.256	0.313	0.004	0.006	0.001	0.018	0.014	0.029	0.541	0.659	2.976	1.888	0	0	0	0	1.571	0.006	0.004	0.018	0.014	0.303	0.246	0.542	0.65
Aligned_pair2_v	108	0.235	0.516	0.732	0.516	0.732	0.205	0.256	0.321	0.004	0.006	0.002	0.018	0.014	0.029	0.541	0.679	2.642	1.92	0.447	0.408	0.082	0	1.571	0.006	0.004	0.02	0.015	0.299	0.244	0.542	0.65
Aligned_pair2_v	109	0.235	0.516	0.732	0.516	0.732	0.205	0.256	0.321	0.004	0.006	0.002	0.018	0.014	0.029	0.541	0.679	2.642	1.92	0	0	0	0	1.571	0.006	0.004	0.02	0.015	0.299	0.244	0.542	0.65
Aligned_pair2_v	110	0.235	0.507	0.731	0.507	0.731	0.287	0.259	0.317	0.004	0.006	0.003	0.018	0.014	0.029	0.541	0.661	2.531	1.875	0	0	0	0	1.571	0.005	0.004	0.019	0.016	0.29	0.244	0.542	0.596
Aligned_pair2_v	111	0.238	0.507	0.729	0.507	0.729	0.324	0.257	0.317	0.004	0.006	0.004	0.018	0.015	0.03	0.541	0.67	0.245	1.965	0.975	0.952	0.098	0	1.571	0.006	0.004	0.018	0.016	0.306	0.246	0.542	0.65
Aligned_pair2_v	112	0.243	0.506	0.728	0.506	0.728	0.333	0.29	0.316	0.004	0.006	0.004	0.018	0.015	0.031	0.558	0.67	0.245	2.042	0	0	0	0	1.571	0.006	0.004	0.018	0.015	0.307	0.294	0.596	0.65
Aligned_pair2_v	113	0.243	0.499	0.725	0.499	0.725	0.281	0.255	0.344	0.004	0.006	0.003	0.018	0.015	0.029	0.542	0.706	3.065	2.01	0	0	0	0	1.571	0.006	0.004	0.018	0.016	0.336	0.25	0.542	0.704
Aligned_pair2_v	114	0.241	0.493	0.726	0.493	0.726	0.168	0.252	0.338	0.004	0.006	0.001	0.018	0.015	0.029	0.542	0.723	0.227	2.042	0	0	0	0	1.571	0.006	0.004	0.019	0.015	0.33	0.249	0.542	0.704
Aligned_pair2_v	115	0.232	0.497	0.727	0.497	0.727	0.267	0.257	0.305	0.004	0.005	0.003	0.018	0.014	0.029	0.536	0.654	2.715	1.844	0	0	0	0	1.571	0.005	0.004	0.019	0.015	0.28	0.247	0.542	0.596
Aligned_pair2_v	116	0.238	0.496	0.727	0.496	0.727	0.303	0.259	0.306	0.004	0.005	0.004	0.018	0.015	0.03	0.536	0.654	2.715	1.844	0.46	0.453	0.035	0	1.571	0.005	0.004	0.019	0.016	0.279	0.247	0.542	0.596
Aligned_pair2_v	117	0.235	0.495	0.73	0.495	0.73	0.313	0.251	0.306	0.004	0.005	0.004	0.017	0.015	0.03	0.536	0.654	2.715	1.844	0	0	0	0	1.571	0.005	0.004	0.019	0.016	0.278	0.244	0.542	0.596
Aligned_pair2_v	118	0.238	0.491	0.731	0.491	0.731	0.249	0.25	0.3	0.004	0.006	0.002	0.018	0.015	0.031	0.542	0.654	2.715	1.875	0	0	0	0	1.571	0.005	0.004	0.02	0.016	0.275	0.244	0.542	0.596
Aligned_pair2_v	119	0.255	0.499	0.724	0.499	0.724	0.332	0.273	0.308	0.005	0.006	0.005	0.02	0.017	0.034	0.596	0.67	2.897	1.997	1.083	1.047	0.162	0	1.571	0.006	0.005	0.019	0.016	0.314	0.305	0.596	0.65
Aligned_pair2_v	120	0.255	0.499	0.724	0.499	0.724	0.332	0.273	0.308	0.005	0.006	0.005	0.02	0.017	0.034	0.596	0.67	2.897	1.997	0	0	0	0	1.571	0.006	0.005	0.019	0.016	0.314	0.305	0.596	0.65
Aligned_pair2_v	121	0.255	0.499	0.724	0.499	0.724	0.332	0.273	0.308	0.005	0.006	0.005	0.02	0.017	0.034	0.596	0.67	2.897	1.997	0	0	0	0	1.571	0.006	0.005	0.019	0.016	0.314	0.305	0.596	0.65
Aligned_pair2_v	122	0.252	0.489	0.726	0.489	0.726	0.404	0.283	0.281	0.005	0.006	0.007	0.02	0.017	0.033	0.596	0.661	2.182	1.952	0	0	0	0	1.571	0.006	0.005	0.02	0.016	0.273	0.303	0.596	0.596
Aligned_pair2_v	123	0.255	0.487	0.723	0.487	0.723	0.501	0.285	0.303	0.005	0.006	0.01	0.02	0.017	0.033	0.596	0.706	2.138	2.029	0	0	0	0	1.571	0.006	0.005	0.021	0.017	0.271	0.306	0.596	0.596
Aligned_pair2_v	124	0.255	0.482	0.72	0.482	0.72	0.308	0.272	0.309	0.005	0.006	0.004	0.02	0.017	0.034	0.542	0.67	2.897	1.997	0.484	0.473	0.059	0	1.571	0.006	0.005	0.019	0.019	0.319	0.255	0.542	0.65
Aligned_pair2_v	125	0.249	0.482	0.718	0.482	0.718	0.542	0.284	0.319	0.005	0.006	0.011	0.018	0.016	0.032	0.542	0.679	2.642	2.042	0	0	0	0	1.571	0.005	0.005	0.02	0.019	0.276	0.257	0.542	0.596
Aligned_pair2_v	126	0.252	0.48	0.715	0.48	0.715	0.604	0.284	0.316	0.005	0.006	0.014	0.019	0.016	0.033	0.542	0.679	2.642	1.997	0	0	0	0	1.571	0.006	0.005	0.02	0.019	0.278	0.259	0.542	0.596
Aligned_pair2_v	127	0.249	0.473	0.719	0.473	0.719	0.661	0.282	0.312	0.005	0.006	0.016	0.018	0.016	0.033	0.542	0.661	2.182	1.952	1.354	1.243	0.323	0	1.571	0.005	0.005	0.018	0.019	0.285	0.255	0.542	0.596
Aligned_pair2_v	128	0.255	0.472	0.717	0.472	0.717	0.611	0.276	0.309	0.005	0.006	0.014	0.019	0.017	0.034	0.542	0.661	2.182	1.907	0	0	0	0	1.571	0.005	0.005	0.019	0.02	0.286	0.258	0.542	0.596
Aligned_pair2_v	129	0.255	0.474	0.723	0.474	0.723	0.669	0.285	0.314	0.005	0.006	0.016	0.019	0.017	0.034	0.581	0.679	2.07	1.997	0	0	0	0	1.571	0.005	0.005	0.019	0.017	0.284	0.306	0.596	0.596
Aligned_pair2_v	130	0.255	0.474	0.723	0.474	0.723	0.669	0.285	0.314	0.005	0.006	0.016	0.019	0.017	0.034	0.581	0.679	2.07	1.997	0	0	0	0	1.571	0.005	0.005	0.019	0.017	0.284	0.306	0.596	0.596
Aligned_pair2_v	131	0.264	0.468	0.736	0.468	0.736	0.877	0.271	0.317	0.005	0.006	0.026	0.02	0.019	0.036	0.596	0.694	2.246	2.073	0	0	0	0	1.571	0.006	0.006	0.019	0.02	0.29	0.293	0.596	0.596
Aligned_pair2_v	132	0.276	0.478	0.825	0.478	0.825	0.767	0.29	0.308	0.006	0.007	0.022	0.021	0.02	0.04	0.596	0.694	2.246	2.06	0.542	0.508	0.105	0	1.571	0.006	0.006	0.022	0.022	0.281	0.283	0.596	0.596
